sentence,hate,category
শালা মূর্খ নিজেকে খুব জ্ঞানী ভাবিস মনে হয়??,1,politics
মনুষত্যহীন লোক হলো কাদের।শুধুই বিএনপি বিএনপি মাদারচোত,1,politics
কাউয়া কাদের রেডি হয়ে জাও,1,politics
বাল ছিড়ে দেবে নে বিএনপি,1,politics
কোথায় আগরতলা আর কোথায় পুন্দেরতলা বেগম জিয়া আর কাউয়া,1,politics
বেগব জিয়ার সাথে কার তুলনা।সরকার এর সাথে ! আসলে এরা কাউয়া।,1,politics
আপু ওকিল তোরে চদে হবে,1,politics
কাউয়া কাদের 🙄🙄🙄,1,politics
কুত্তালীগ শালা রা,1,politics
কাউয়া সবার চাইতে ডেঞ্জার খালেদা জিয়াকে মুক্তি দিলে কী তোদের আগুন জ্বলে???????????,1,politics
এই মাগি তোর বানানো কথা কি দেশের জনগন বিস্যাশ করবে সালী আওমীলিগের পা চাটা পাগলী,1,politics
এই মাগি খিন্দু কি বলে,1,politics
তুই কি বিচার করবে রে মাদারচোদ তুইতো একদম বাংলাদেশের সত্য তুই জমা শিবিরের ব্লগ,1,politics
রাস্তায় কি চায় ডিম মাগি গুলোর পাচায় দেওয়া উচিত,1,politics
পাগলা নুরা। নুরা পাগলা। ভএক্সোদ নুরা,1,politics
মাগী অপু উকিলের কাউয়ার লইগ্যা কা কা কা কা!,1,politics
ওবায়দুল কাদেরের সাথে খালেদাজিয়ার তুলনা করা যায় না খালেদা তো এতিমের টাকা মেরে খেয়েছে তাকে চোরের সাথে তুলনা করা দরকার।,1,politics
আসলে শালা একটা কাউয়া কাদের,1,politics
সবাই চোর,1,politics
জিয়ার নিকট কোটি আজ। কোটি তিনি কাজে লাগাবেন ।।। রাজাকার তো হাছিনার আপনজন। মাগী।তুই।মনে।রাখিস।।।,1,politics
